121.5719893,25.0458107,3
121.52975119650363,25.03170590547302,2
121.544124,25.048458,2
121.53399277478456,25.020724376746138,2
121.5122038,24.9963343,4
121.522765,25.007833,4
121.5271071,25.1080479,4
121.5250818,25.10865399999999,3
121.50845546275379,25.086253247974245,2
121.459367,25.00742,4
121.505468226,25.0459030893,3
121.516846,25.03413,4
121.47385345771909,25.006663755797824,1
121.5492043,25.0419175,2
121.50612093508244,25.039688667849752,7
121.5097355,25.0455307,2
121.51815131306648,25.04828887219975,4
121.5691867,25.0363799,4
121.5296187,25.0373251,1
121.5404923,25.0479789,2
121.5408905,24.977903,2
121.5127071,25.058262,0
121.567754,25.052719,4
121.542389,25.04292,1
121.502162,25.0661,4
121.5319945,25.0440299,1
121.5375714,24.9829754,5
121.5366928,24.9830178,6
121.5548035,25.0281371,2
121.5784126,25.0834279,3
121.55390985310078,25.040772969118542,1
121.52804128825665,25.021928759564176,2
121.5714081,25.0454667,3
121.56881488859653,25.044333926134463,5
121.554775713,25.0281532935,4
121.5325971879065,25.02907160242325,3
121.5442871,25.0484604,4
121.54386095702648,25.048528941530712,5
121.4554729,25.015516,7
121.468582627,25.0311060709,4
121.466632,25.019033,6
121.5264734,24.9931489,3
121.5355299,25.0398517,2
121.52398511767387,25.010789302379877,5
121.51087682694197,25.03626400177384,1
121.52728792279959,24.993303556789954,4
121.52730401605368,24.993031417246012,3
121.5184551,25.0000756,3
121.520233,25.009978,6
121.53657607734203,25.011804862592705,1
121.5184005908668,25.00585883021565,1
121.561156,24.98791,5
121.5572,25.028785,4
121.5441451,25.0331764,0
121.53024354949594,25.057219233449803,4
121.5444674,25.0389552,2
121.533092,25.063747,1
121.524734,25.050188,4
121.5302826,25.0470363,4
121.53093237429857,25.05221071133938,4
121.574498,25.037945,3
121.5266436,24.9954896,4
121.54325678944588,25.056056130530784,1
121.505284735,25.0388207069,1
121.5261516,25.0509554,1
121.52538355439901,25.05575783120983,5
121.518264997,25.0268116457,4
121.52330048382282,25.045306233764414,3
121.37774035334587,25.072259342077377,1
121.5053764,25.0388297,1
121.42484916374087,25.026597499966783,3
121.50447791442275,25.041399145622872,3
121.5050947,25.0406196,1
121.511544113,25.0291362945,0
121.50576990097761,25.04636480532355,1
121.532844,25.054188,1
121.47038921713829,25.006439056367494,0
121.4547258,25.0210953,7
121.41745012253523,25.02836997183461,5
121.58848067745566,25.049028597240074,0
121.556927724,25.052412948,3
121.61650221794844,25.054026586930817,4
121.451978,24.99706,1
121.56697489321232,25.03648362990478,7
121.58592604100704,25.06063190634152,1
121.4812820032239,25.00372776988238,7
121.46204855293036,24.99943210918739,2
121.557249526,25.030689509,2
121.5511371,25.0346598,2
121.54523123055696,25.035147052287243,1
121.514002,25.008618,5
121.55168563127518,25.041419370425192,0
121.51774127036333,25.004223380418452,5
121.5452829,25.0410747,7
121.55908215790987,25.020376926494862,7
121.5076426,25.0042587,3
121.520642,25.009705,3
121.56504940241575,25.051717637532903,4
121.5443602,25.04141689999999,4
121.50531023740768,25.04313748612502,5
121.50755994021893,25.04788472342244,5
121.503808,25.0703561,2
121.5257589,25.0578555,2
121.50519540533423,25.04299075323148,3
121.53403284028172,25.05994611729743,2
121.52415342628956,25.062754588429875,2
121.525318415,25.054482273,4
121.4981479,25.0624587,2
121.5069705247879,25.04644747707318,3
121.5077248,25.0302099,1
121.5054795,25.0457092,3
121.506118,25.0438099,2
121.579159,25.041245,2
121.5099676,24.98900219999999,3
121.5658191,25.0353647,2
121.54451742768288,25.052402739996822,5
121.553894379,25.0406838393,2
121.5261927433312,25.050444774265753,1
121.56881958246231,25.044142864742078,2
121.551267,25.0281007,4
121.574767163,25.0352668581,4
121.557245434,25.0582250326,0
121.55363,25.040246,5
121.5687474,25.0524652,2
121.557662,25.049183,1
121.552025,25.0412833,2
121.55477369204164,25.028198324932447,3
121.55379535630345,25.04127369640245,1
121.568178,25.028442,3
121.569419,25.0445809,3
121.5515932,25.0265624,3
121.5531932,25.0334065,2
121.5587209,25.0353598,5
121.532619,25.04393,5
121.5681107,25.0355257,3
121.5536041,25.035764,4
121.55328523367643,25.033371862099656,2
121.563707,24.9854329,3
121.56092952936888,25.03782063325381,1
121.49373264983296,25.05352233765499,1
121.54890283942223,25.041659480235108,2
121.52225,25.057985,3
121.52425182983279,25.04845694194428,6
121.552244,25.042178,5
121.511751,25.05628,1
121.56561870127916,25.036069397123697,1
121.571827236,25.041517759,5
121.561318,25.0229499,2
121.566174,25.0353352,5
121.5329719,25.0536467,2
121.576408,25.045066,1
121.335966796875,25.02764892578125,3
121.5441244840622,25.048570911809854,2
121.57383296638727,25.034897894289227,5
121.5227107,25.0634584,1
121.55557416379452,25.053124539800542,2
121.5576175,25.0308732,1
121.4562883,25.0078239,4
121.4563528,25.0169025,7
121.525273,25.051275,0
121.483167,25.003156,5
121.56782917678356,25.036117249119016,5
121.45644944161177,25.017305984116863,7
121.525096,25.051558,1
121.51630092412232,25.02560304688601,1
121.568745,25.036028,5
121.50968089699744,25.067338162209563,2
121.56143680214882,25.03445965574425,4
121.55584171414375,25.024741154968318,0
121.5485457703471,25.036707459353646,0
121.56804408878088,25.035962300887135,5
121.4672646,25.0220733,1
121.5095819,25.0634516,2
121.52097517624496,25.06038668741011,3
121.532287948,25.0399802253,1
121.5521972,25.0419671,5
121.5572377,25.0337345,1
121.56622672453523,25.03576637627127,4
121.56665688380599,25.03581840718364,4
121.5497507,25.0556771,4
121.56694002449512,25.035782386724975,3
121.5492532029748,25.042216130304123,4
121.47037848830223,25.003303616151584,5
121.5576103,25.0307353,3
121.52871519327162,25.05217136951406,4
121.54436688870192,25.04147945888183,3
121.54397763311863,25.017024940276002,4
121.56891144812106,25.036643348558528,5
121.5645389,25.033976,2
121.56825095415115,25.035539942789626,3
121.5695397,25.0436525,0
121.56786,25.0355031,3
121.5289538,25.057044,3
121.56647231429815,25.06199038581701,6
121.52165209874511,25.05781772992202,2
121.530676,25.061584,2
121.544288737,25.0537208659,2
121.51384335011244,25.04690982799749,4
121.532783383,25.0626988668,4
121.56684413552284,25.03566520095488,3
121.4660048,25.0843998,0
121.5301432,25.0611284,3
121.5674181,25.0361287,3
121.56811717897654,25.035679071353997,4
121.5572866,25.05819169999999,0
121.528137,25.052296,3
121.51094237342477,25.01190193105154,1
121.5170386,24.9951365,2
121.557286,25.032249,1
121.526217735,25.0504252067,4
121.5333251,25.0568858,5
121.530169,25.062101,1
121.556836765,25.0178623732,4
121.56623527407646,25.03589171401257,2
121.584591275,25.0472368302,5
121.4588889,25.00722219999999,7
121.45510699599981,25.002024989689737,4
121.55476480722427,25.041284147450497,1
121.51086458936334,25.02487558852317,7
121.51423461735249,25.059286751326205,3
121.53831280767918,25.028852243112233,2
121.4820399,24.99559989999999,3
121.5924348,25.0548664,5
121.50622051209211,25.04362388164006,6
121.5377347,25.0517675,5
121.5294248,25.0500696,4
121.5252669,25.0857562,6
121.48991972208023,25.058393164817275,3
121.4886251,25.0538745,2
121.51962921023369,25.032873560774924,2
121.451557929,25.0502138212,3
121.51164796203375,25.063219817050847,1
121.5422636,25.047369,4
121.4667183,25.0319042,5
121.477335123,25.06684371,4
121.51483878493309,25.065668730541606,4
121.525973,25.060391,2
121.52706563472748,25.054842438948587,3
121.5189722366631,25.028935813511062,1
121.5209284,25.0610569,3
121.5514383,25.0417621,4
121.50527771562338,25.04300205415096,3
121.54012329876423,25.048557086572522,2
121.576455,25.075698,1
121.5056019,25.0449644,1
121.5460582,25.06186289999999,3
121.56770898029208,25.0357818998599,3
121.51869311928749,25.048853350942366,5
121.53385195881128,25.118273622504873,3
121.5280186,25.0499476,2
121.55656054615974,25.028024711379267,4
121.5526445,25.0323385,5
121.544362,25.041404,2
121.54437627643347,25.04146873112049,1
121.52573123574257,25.052385673485198,1
121.5479358,25.0436675,2
121.50461,25.042989,3
121.55257226899266,25.027857961077604,5
121.553799,25.025073,2
121.5442506,25.0490086,1
121.53039,25.110838,4
121.527155,25.097648,3
121.53752088546753,25.04138732267414,2
121.56681,25.0356839,4
121.58529505133629,25.077284941669802,3
121.56736046075821,25.0406378945827,5
121.5592693,25.0796566,4
121.5116063,25.0443137,0
121.5419433,25.0048776,5
121.5699925,25.02625069999999,3
121.4695298,25.0485316,3
121.54616279527545,25.0360820274635,4
121.5475107,25.051986,1
121.5497222,25.0247222,3
121.50889,25.042739,1
121.526155,25.0494529,5
121.5245326,25.0491202,4
121.52562461793421,25.058539052922576,0
121.5367628261447,25.00670046806834,3
121.443891,25.0518142,2
121.55393332242966,25.043709552705906,1
121.55997030436993,25.04620425698917,5
121.5230358,25.0575298,2
121.5272096,25.0502994,1
121.51825860142708,25.07180247466839,3
121.5235914,25.0511687,2
121.501353,25.061161,2
121.5538973,25.0463073,1
121.4937741,25.0548859,3
121.5485032,25.0423194,5
121.502077,25.03944,5
121.5254986,25.0642894,1
121.5406915,25.04824099999999,1
121.5565263479948,25.041472533763525,2
121.5323709,25.0399793,1
121.524569503963,25.05069057567956,4
121.55365269631147,25.058151961308223,2
121.5517693,25.0417155,2
121.5419864282012,25.048365161491066,1
121.554732,25.041609,5
121.54933903366327,25.041373810593296,1
121.55818797647953,25.032935952061806,3
121.5422769,25.0332039,7
121.56326489523053,25.023282423285732,3
121.5242861,25.0396773,1
121.5534595772624,25.04458132982228,0
121.5495413,25.0432966,2
121.5504897,25.0333837,0
121.5414082,25.0471276,2
121.55491756,25.04820693,2
121.50488745421171,25.04312630589574,2
121.508778,25.042634,1
121.507201,25.0426079,3
121.5080673,25.0429041,3
121.542787452,25.0664598699,3
121.504535239,25.0463008983,3
121.5117081440985,25.056218757019252,1
121.5258018,25.0579322,3
121.557279,25.0288259,3
121.5440554,25.0309811,2
121.51481011882424,25.06767497283213,0
121.59326087683438,25.04909789928513,2
121.5531762689352,25.037732381538458,3
121.5492348,25.0419165,1
121.55337944626808,25.023559331722133,0
121.53332,25.056855,5
121.52491886168718,25.060385039311036,5
121.54366012662649,25.04329037516224,2
121.53627835214138,25.03858403516641,6
121.5496046,25.0334135,1
121.5246901,25.0582852,2
121.5463826,25.0312062,3
121.54372,25.03248,5
121.5384839,25.0442122,2
121.5518712066114,25.055400579300287,6
121.566016,25.035781,6
121.56757403165102,25.03551948806711,5
121.5665421,25.0356697,5
121.50805648416281,25.025717179885856,3
121.51180922985077,25.056429503308156,3
121.5688457340002,25.044051435726963,2
121.55174899846315,25.038311695811853,2
121.54845960438251,25.033525287863256,3
121.456875,25.005347,6
121.549268,25.033488,3
121.507592,25.042114,4
121.51199229061605,25.056667067857717,2
121.54176346957684,25.02512255913745,2
121.56883668154478,25.042344118035526,1
121.5243879,25.0512365,4
121.55130945146084,25.042041394247423,2
121.5249159,25.0509333,4
121.50562455877662,25.046803874516712,4
121.5213780105114,25.051104762772844,6
121.5052719,25.0416743,3
121.544907,25.039127,3
121.52640145272017,25.06042906779011,5
121.50848764926195,25.04314006520934,3
121.5775666,25.0475428,4
121.51963826268911,25.026695862265402,1
121.5238551,25.0659489,1
121.54214652255176,25.047497582354023,5
121.518497,25.0320516,2
121.5146308,25.0076496,2
121.5548213,25.0411335,1
121.5200111,24.9967603,1
121.54317330569029,25.051986456864768,5
121.467889,25.007608,1
121.52427848428488,25.0575040973047,2
121.5378852,25.0517489,5
121.53734687715769,25.052095942156626,4
121.530162,25.059944,4
121.55543,25.0427369,3
121.563618645,25.0285039593,3
121.56707178801298,25.041642031307333,1
121.4604535,25.023505,5
121.5516765,25.04181329999999,3
121.5575828,25.0307147,1
121.5115966,25.0290827,0
121.5061146,25.0438479,3
121.5090418,25.0556299,5
121.5007468,25.0421793,4
121.4789141,25.0893926,2
121.5167152,25.0326447,7
121.48492712527514,25.07191903847457,3
121.5262602,24.99315,2
121.52757508680223,25.049290686617383,2
121.5231167,25.04973279999999,1
121.52614463120699,25.052066336410533,1
121.565848,25.040559,1
121.5571968,25.0307049,3
121.5686595,25.0362013,5
121.55461,25.03697,4
121.55428301542997,25.030800485743043,4
121.5680753,25.0412432,4
121.52932807803154,25.041455926304437,4
121.5246683,25.05030380000001,3
121.50650817900896,25.045330701670743,2
121.534803,25.0635344,1
121.5257228538394,25.06098744983136,3
121.5802189,25.0739896,2
121.54768612235785,25.037129422810082,2
121.5503173,25.0559404,2
121.51992257684469,25.041671140620654,1
121.54498614370823,25.040823593954535,5
121.543231,25.028751,6
121.55477771535514,25.028202274249047,2
121.5566104,25.0284856,3
121.544874,25.054425,6
121.5563192,25.0299707,1
121.5593052841723,25.051333271798637,1
121.52468483895063,25.048819069764342,1
121.55471619218588,25.04114107583814,1
121.5660351,25.0517966,3
121.5442413,25.041398,1
121.5547752007842,25.04267278461564,1
121.5262264,25.0504038,1
121.53716616332531,25.044876839098073,1
121.52208041399717,25.061460175089643,1
121.56767260283232,25.0534493707686,5
121.52337826788425,25.049545275048594,2
121.535985,25.052306,2
121.528792,25.0561846,1
121.527929769,25.0547910223,4
121.527856,25.054791,3
121.5088216,25.0455947,1
121.52483236044645,25.06617773229407,1
121.5543625,25.022955,5
121.50555063039064,25.047027270563852,3
121.5420191,25.0483927,4
121.55536629259586,25.04041209640122,4
121.51812549680471,25.04882086559369,6
121.56627751886845,25.03446315269185,4
121.46272648125887,25.083613867705104,2
121.5454337,25.0524263,1
121.52908936142921,25.062816543254293,5
121.48194549,25.0746996428,3
121.462758822,25.091204513,4
121.54065923765302,25.048221038968393,4
121.4605314284563,25.085725612403103,4
121.3054626,25.0173408,3
121.553503,25.035682,2
121.52565009891987,25.05061336161885,5
121.54064800590275,25.04295254493698,1
121.54434006661177,25.04164445839428,1
121.5314245596528,25.05716501893657,5
121.55115455389021,25.04592891467601,2
121.5557737,25.034296,1
121.5473805181682,25.034743776108073,2
121.5255931019783,25.064358126504032,1
121.508774,25.0152729,1
121.5057331,24.9966926,1
121.54905337840319,25.041968242264353,3
